-922.75348 -926.68090 0.03301 
-918.24451 -925.15806 0.06036 
-913.15666 -923.41455 0.09002 
-909.74031 -922.36016 0.11548 
-907.06649 -921.49220 0.13337 
-904.09749 -920.45395 0.14969 
-922.75348 -926.68090 0.03301 
-918.24451 -925.15806 0.06036 
-913.15666 -923.41455 0.09002 
-909.74031 -922.36016 0.11548 
-907.06649 -921.49220 0.13337 
-904.09749 -920.45395 0.14969 
-902.70292 -920.06654 0.16213 
-901.23609 -919.69254 0.17681 
-899.36297 -919.34867 0.20192 
-897.31573 -918.68780 0.21579 
-896.88770 -918.79909 0.23057 
-892.73204 -917.30455 0.25145 
-892.32971 -917.09183 0.25023 
-890.26872 -916.22424 0.25456 
-889.56796 -916.15560 0.26681 
-889.34537 -916.33479 0.28028 
-887.93614 -916.16356 0.30333 
-887.65543 -916.13291 0.30809 
-886.50666 -915.91156 0.32299 
-888.70099 -916.79580 0.31650 
-886.77676 -916.19128 0.33033 
-886.10923 -915.88987 0.33076 
-886.17143 -915.92355 0.33099 
-887.42421 -916.86278 0.34797 
-888.65402 -917.02873 0.32863 
-888.13817 -917.19887 0.34816 
-887.01621 -916.91600 0.35954 
-887.95656 -917.58893 0.37076 
-886.29091 -917.09904 0.38432 
-886.23478 -917.54699 0.40689 
-884.68394 -917.25031 0.42711 
-882.80342 -916.68807 0.44199 
-883.33653 -917.05462 0.44764 
-883.34256 -916.96082 0.44304 
-882.95698 -917.04149 0.45542 
-881.91510 -916.76810 0.46548 
-882.57436 -916.91714 0.45797 
-880.65211 -916.12913 0.46302 
-880.64943 -916.63395 0.48712 
-881.56213 -917.01227 0.48492 
-882.74325 -917.59784 0.48665 
-880.38504 -917.08975 0.51468 
-879.77682 -916.85646 0.51704 
-879.60057 -916.36995 0.49778 
-876.35713 -915.78603 0.54181 
-875.88777 -915.69326 0.54779 
-878.40901 -916.41755 0.52644 
-877.76858 -915.66256 0.50467 
-877.78395 -915.69551 0.50590 
-876.97375 -915.57375 0.51805 
-877.67405 -915.83609 0.51503 
-875.96098 -915.57111 0.54035 
-874.97431 -915.05897 0.53782 
-876.78731 -916.00178 0.54256 
-874.35213 -915.40436 0.56805 
-874.07369 -915.84221 0.59506 
-874.25351 -915.63410 0.58117 
-874.14511 -915.80627 0.59177 
-875.50366 -916.33559 0.58689 
-875.47580 -915.99456 0.57126 
-875.24253 -915.76803 0.56564 
-874.35921 -915.14422 0.55550 
-871.91378 -913.89547 0.55020 
-873.58863 -914.78853 0.55563 
-871.92441 -914.59449 0.58325 
-870.93080 -914.30984 0.59170 
-870.96047 -913.78200 0.56591 
-871.02766 -913.73537 0.56220 
-871.02780 -913.90200 0.57013 
-872.73155 -914.63573 0.56734 
-873.33772 -915.24577 0.58296 
-871.74934 -914.77580 0.59576 
-872.57858 -914.94864 0.58563 
-870.82366 -914.24413 0.59095 
-871.55466 -914.48573 0.58626 
-874.25064 -915.98727 0.59805 
-874.15648 -915.33782 0.56921 
-875.24066 -916.01782 0.57758 
-874.36774 -915.53292 0.57382 
-875.94725 -916.13707 0.56761 
-875.22992 -915.98680 0.57634 
-877.19815 -916.33622 0.54938 
-876.59122 -916.33899 0.56296 
-874.80711 -915.61577 0.56804 
-872.01404 -914.44911 0.57434 
-872.02485 -914.65999 0.58414 
-873.16573 -915.40709 0.59445 
-873.53383 -916.12103 0.62030 
-873.48928 -916.22615 0.62629 
