-774.62349 4.07197 
-774.37119 7.89630 
-774.34362 11.04440 
-775.78971 13.71548 
-776.83846 16.27331 
-776.71714 18.73184 
-776.15465 22.04393 
-778.20967 24.05752 
-777.53251 26.33954 
-777.99526 27.92903 
-778.75204 29.07398 
-778.42929 30.10474 
-779.56113 30.42600 
-779.64305 31.80710 
-781.37062 33.94819 
-780.85041 34.23068 
-781.65946 37.02130 
-782.01174 37.61096 
-781.47509 38.74193 
-781.45837 38.41956 
-781.27273 39.61397 
-780.75041 39.93112 
-781.13406 39.77511 
-781.59813 38.38438 
-780.58121 38.96163 
-780.37608 38.93463 
-780.13722 37.90082 
-779.35835 38.13655 
-779.99325 39.84655 
-779.72545 41.86583 
-779.44557 41.83088 
-778.89328 42.00079 
-779.32866 42.41091 
-779.67702 41.90899 
-779.24791 43.18636 
-778.62864 41.70675 
-778.97556 42.12089 
-779.70745 41.35662 
-779.72971 42.92016 
-779.56837 42.88700 
-780.06671 42.77023 
-779.36059 43.29240 
-778.57024 43.22721 
-778.04944 43.90847 
-778.86443 42.79513 
-779.11912 43.22411 
-780.21824 42.93656 
-780.70875 43.53080 
-781.06902 44.59758 
-780.31973 44.27172 
-780.87345 44.72488 
-780.58657 45.89107 
-780.72427 46.55191 
-781.61854 46.42904 
-782.23059 46.98314 
-781.49167 45.87383 
-780.67836 47.32745 
-782.18701 47.16689 
-781.17643 46.37343 
-781.90183 45.58587 
-781.53238 46.37148 
-781.26015 45.38309 
-782.67473 47.05416 
-782.46345 45.93890 
-782.22133 44.85790 
-782.24997 43.95043 
-782.14583 41.27204 
-782.64802 40.77408 
-782.83523 41.07135 
-782.91589 42.98810 
-783.29466 44.20072 
-782.75928 43.68212 
-781.98733 43.07572 
-782.51071 42.70822 
-783.31023 43.90040 
-783.18113 45.08323 
-782.36844 45.37038 
-783.32023 45.16398 
-785.40863 44.99438 
-785.46974 44.83026 
-786.92034 44.23129 
-787.50902 45.84066 
-787.37944 45.23090 
-787.07267 44.84187 
-786.49328 46.70252 
-786.24054 48.04955 
