-773.12201 3.83318 
-773.84270 8.08984 
-774.71948 11.36321 
-776.18787 14.98887 
-776.08743 17.71537 
-776.67812 21.27426 
-776.64750 23.46839 
-777.34506 26.16004 
-777.94100 29.32088 
-778.01129 30.48820 
-778.74650 32.41650 
-777.50083 32.95166 
-776.94683 33.41513 
-777.49263 35.50658 
-776.87801 36.04616 
-777.22952 36.21169 
-778.32385 37.23699 
-778.72605 37.90153 
-778.37183 39.95848 
-778.67959 38.80347 
-778.20436 40.56560 
-778.46112 41.72892 
-778.11960 41.38000 
-778.85011 41.15555 
-779.18207 40.99347 
-779.51228 41.06944 
-779.62059 42.12184 
-780.31940 42.40337 
-780.11493 43.66828 
-780.88226 43.89750 
-780.24342 44.21939 
-780.09060 45.16085 
-780.61373 44.79412 
-782.32714 46.07607 
-782.12096 45.50166 
-782.04890 45.30068 
-782.56789 46.13938 
-782.32870 46.97263 
-783.10473 47.41315 
-783.02954 46.51040 
-783.17025 46.01046 
-782.59044 46.30198 
-782.59745 46.93156 
-781.67872 46.64011 
-780.92482 47.14803 
-780.61877 47.27009 
-780.57531 46.95837 
-780.25647 45.97737 
-779.73794 45.79793 
-779.86393 47.24123 
-779.87160 47.27307 
-779.38893 45.63755 
-779.25483 45.41268 
-779.12982 44.65403 
-779.43605 47.40189 
-780.68534 48.48629 
-780.82087 47.88011 
-780.85734 48.41782 
-780.81490 48.24415 
-780.55011 48.51162 
-781.73049 49.93841 
-781.71066 49.85108 
-781.80845 50.74511 
-781.59928 50.49181 
-781.16273 51.71849 
-780.63143 50.87827 
-780.81048 51.01331 
-780.89638 49.53045 
-781.61245 51.25851 
-782.14461 50.40120 
-782.10214 50.06517 
-781.32480 50.78446 
-781.35701 51.75864 
-780.28320 50.80361 
-780.72691 50.89895 
-780.16139 49.13694 
-780.93904 48.88102 
-780.27516 47.08463 
-780.23441 47.15985 
-780.30250 44.86005 
-779.96489 45.42814 
-780.91760 43.98249 
-780.89451 44.19423 
-780.47962 45.30409 
-779.56795 46.83058 
-779.74363 46.35232 
-780.30235 46.49498 
-780.78863 46.08395 
-780.96033 47.17175 
-780.93941 49.15042 
-780.41934 47.42367 
-780.90407 48.72808 
-780.83368 47.56072 
-780.85627 48.57996 
-780.80140 47.76584 
-780.54909 48.32299 
-780.70290 49.45735 
-780.94806 49.81947 
-780.49763 47.93210 
-781.36072 47.35773 
-781.39255 46.11721 
-781.32642 47.70771 
-781.31059 47.30544 
-781.21460 48.21321 
-780.89114 47.64415 
-781.14997 49.13458 
-780.89263 48.36291 
-780.05869 46.80245 
-778.75745 49.78538 
-779.09715 49.56697 
-779.24396 49.75620 
-780.11451 48.32109 
-780.12175 46.50387 
-780.02472 46.25763 
-780.20271 47.30865 
-781.35890 46.89134 
-781.05848 46.68813 
-781.86595 45.95942 
-782.08067 46.19357 
-782.04045 47.78162 
-781.85170 48.11005 
-781.79512 47.59425 
-780.83181 46.16855 
-780.88417 47.44572 
-780.82991 48.06733 
-780.86378 48.23044 
-781.61377 50.30794 
-781.65517 51.81721 
-781.24335 52.33202 
-781.45133 51.66867 
-781.28615 50.13686 
-782.36796 49.87827 
-781.49754 49.99942 
-781.09352 50.55114 
-782.60842 50.95841 
-783.40806 51.81176 
-782.46620 51.38503 
-782.42826 51.78248 
-782.38958 51.61227 
-782.89668 50.49596 
-782.55145 48.92317 
-782.29452 48.51874 
-781.82464 48.98767 
-782.46263 49.43743 
-782.59737 50.85496 
-782.47075 48.19400 
-780.87855 46.33508 
-780.71231 47.21832 
-780.90897 47.68733 
-781.34208 47.54901 
-780.80807 45.60630 
-780.36478 45.82409 
-779.73109 47.64267 
-779.72072 46.80311 
-779.81521 46.46311 
-780.51318 47.88463 
-781.47956 48.17736 
-781.54929 49.07949 
-781.28763 49.46129 
-782.16598 48.70797 
-782.06333 48.42548 
-782.69705 49.95761 
-781.95910 48.35316 
-782.51923 49.11508 
-782.86578 49.68326 
-782.80652 49.55924 
-781.22656 49.91694 
-781.82223 49.43080 
-782.20133 50.37712 
-782.30050 49.61215 
-782.34240 48.92424 
-783.18744 48.91312 
-782.34017 48.38601 
-781.66016 47.72956 
-782.02114 47.02533 
-781.67458 47.60407 
-781.32018 46.73715 
-780.78457 46.81774 
-780.23744 45.70778 
-781.35319 45.36587 
-780.92658 44.78128 
-780.24742 45.67750 
-780.31522 47.00707 
-779.91260 46.76849 
-780.10149 46.59584 
-779.78134 45.19947 
-780.37630 45.18704 
-780.07653 44.07700 
-780.59707 43.56379 
-780.45593 45.02614 
-780.36392 44.81488 
-780.25321 44.40577 
-781.32411 44.08289 
-781.06739 44.71570 
-780.88987 44.38936 
-781.57149 44.84051 
-782.70917 45.14067 
-781.99440 45.62423 
-781.37410 47.03719 
-781.14438 46.35136 
-781.48701 47.87955 
-781.92623 48.50229 
-782.06007 49.20496 
-780.72239 48.14169 
-780.19795 48.41981 
-779.91671 46.68112 
-779.96959 47.99022 
-779.63019 46.97364 
-779.38361 47.76356 
-779.55795 48.34258 
-779.71419 48.02392 
-780.52336 46.92222 
-779.89661 45.34543 
-780.34194 44.29970 
-780.49838 43.99601 
-780.68368 43.75341 
-782.01326 44.97344 
-782.23925 44.37145 
-781.60884 44.70957 
-782.32285 45.86953 
-782.48514 46.70591 
-782.86594 46.52913 
-783.32218 46.95456 
-782.46785 47.58293 
-782.35408 48.35487 
-782.03109 47.85434 
-781.99456 47.16360 
-782.31010 46.54434 
-783.04663 46.26558 
-782.83329 47.07408 
-783.17497 49.37394 
-782.97439 48.18159 
-782.30402 46.49009 
-782.43255 46.52555 
-781.98792 47.03258 
-782.09962 46.33452 
-783.06327 47.44543 
-782.34885 47.86043 
-781.66228 47.51880 
-782.21066 47.70228 
-782.09796 48.81723 
-781.89146 48.55056 
-782.74545 48.49839 
-782.20104 47.37046 
-782.19199 47.63729 
