-851.33300 4.55434 
-851.54621 8.38084 
-850.95939 11.68123 
-852.50077 15.43497 
-852.73996 17.86536 
-853.57808 20.29986 
-854.19246 23.20812 
-855.50634 27.19682 
-856.45823 29.20024 
-855.91907 30.55175 
-856.69629 31.61935 
-857.97371 34.38781 
-858.32982 36.99521 
-858.93975 36.56120 
-858.01851 39.67510 
-859.60644 39.55239 
-858.64874 41.22516 
-857.82289 41.11261 
-858.66796 41.80555 
-859.26033 43.62229 
-860.43120 44.83856 
-860.74450 44.87340 
-860.18950 45.57487 
-861.73602 45.03533 
-861.64910 45.34242 
-860.97590 44.93380 
-860.76681 45.72067 
-860.42544 45.25912 
-861.46844 45.54909 
-862.03011 45.67894 
-862.46221 45.48349 
-864.35404 46.38766 
-863.25149 46.87835 
-862.89002 49.38807 
-861.53131 49.95380 
-861.35525 50.90709 
-861.66757 52.10334 
-861.20067 52.69905 
-860.99928 53.70943 
-861.08942 51.22104 
-860.18256 52.68061 
-860.18901 52.28454 
-860.24332 51.65865 
-859.56684 52.04519 
-861.61198 51.88647 
-861.70229 52.37039 
-863.19208 53.56046 
-862.69667 53.45377 
-863.10599 53.13755 
-864.28893 53.11215 
-863.03189 53.02467 
-864.13830 53.96148 
-863.20262 53.81050 
-863.30207 56.56729 
-863.56216 56.84180 
-864.87425 57.04003 
-863.11416 56.13634 
-863.33541 56.06025 
-862.50873 56.20351 
-864.23355 57.26117 
-864.19929 56.35676 
-863.76920 55.73640 
-864.05043 54.09912 
-863.94927 55.45076 
-866.14994 53.82724 
-866.38695 53.37444 
-866.46685 53.07376 
-867.19832 50.62624 
-866.49523 50.84976 
-865.71215 52.95059 
-864.38111 54.52641 
-863.96176 54.49565 
-862.72264 52.74723 
-862.63099 52.06450 
-863.32269 53.18418 
-864.04449 53.17129 
-865.60147 54.24852 
-864.93511 53.65633 
-865.36344 52.56049 
-865.31909 52.69486 
-867.00301 52.05995 
-867.84230 51.18214 
-868.76158 52.89327 
-867.85805 52.35186 
-867.35846 52.98008 
-867.67553 52.35622 
-867.79049 53.69939 
-866.25653 53.08614 
-866.19049 53.26040 
-864.98103 54.01164 
-865.44303 54.33878 
-865.70137 55.01940 
-864.98949 54.00728 
-865.59058 53.14427 
-866.30309 53.69504 
-867.38161 53.34818 
-867.73267 54.46785 
