0.000000000000000000e+00 3.856371022635221579e-01 5.453732201753380693e-01 6.679430544040667606e-01 7.712742045270443159e-01 8.623107753072668524e-01 9.446141264311330721e-01 9.446141264311330721e-01 1.090746440350676139e+00 1.156911306790563421e+00 1.219491593420006348e+00 1.279013573448003482e+00 1.279013573448003482e+00 1.335886108808133521e+00 1.390434345932493487e+00 1.442921912298423814e+00 1.542548409054088632e+00 1.590022505789642659e+00 1.636119660525993336e+00 1.680953157646565721e+00 1.724621550614533705e+00 1.767211211906002166e+00 1.808798342029447559e+00 1.889228252862266144e+00 1.889228252862266144e+00 1.928185511317626277e+00 1.966371109607065737e+00 2.003829163212180298e+00 2.076719351434819671e+00 2.076719351434819671e+00 2.181492880701352277e+00 2.215316492782218649e+00 2.248631392166104082e+00 2.313822613581126841e+00 2.469282276356973949e+00 2.469282276356973949e+00 2.671772217616267042e+00
2.160000000000000000e+02 1.683212955967003030e-02 2.372746613368767812e-02 8.410801141682355819e-02 3.415885111304847732e-02 3.883137240090187708e-02 1.124754242459762715e-01 6.892480649067915521e-02 3.633816371497961689e-02 6.779420787542833615e-02 1.037339336500632120e-01 6.838181605853377310e-02 4.540976231874456481e-02 8.791492107907288023e-02 1.085248650584952068e-01 1.066616219242414870e-01 3.237927063684659656e-01 1.974204237956318220e-01 1.815943254558542164e-01 2.237671188078853846e-01 2.441467859810921015e-01 3.557445862136530135e-01 8.988503556531696193e-01 2.205151750210936346e-01 5.547577929055316215e-01 5.136379509078934369e-01 4.577854056286753681e-01 3.387971914920540950e+00 1.187812914288827848e+00 8.632425288909069128e-01 7.200538406988542528e-01 1.615198338967145819e+00 4.802373486791352009e-01 5.809975344109953310e-01 1.527579338800083564e+00 1.182824687255483953e+00 2.050077156957705871e+00
