-925.74267 -927.73529 0.01701 
-923.08807 -926.75562 0.02916 
-920.32212 -925.77241 0.04360 
-918.26912 -925.18206 0.06096 
-917.06039 -924.83853 0.07137 
-915.86798 -924.47356 0.08040 
-914.89136 -924.08592 0.08357 
-912.06653 -923.16483 0.10228 
-911.15331 -922.96561 0.11302 
-909.87567 -922.66291 0.12690 
-909.06816 -922.53930 0.13890 
-907.42137 -922.02064 0.15068 
-906.54515 -921.98990 0.16862 
-906.31853 -921.91670 0.17015 
-906.42969 -921.83528 0.16381 
-904.99250 -921.55764 0.18242 
-904.01663 -921.26955 0.19032 
-903.11536 -921.07561 0.20105 
-903.40042 -921.10180 0.19598 
-903.03470 -921.03165 0.20074 
-902.16322 -920.61313 0.20011 
-902.55363 -920.94096 0.20707 
-901.49524 -920.40541 0.20501 
-902.34753 -920.63915 0.19727 
-902.71930 -920.85407 0.19927 
-902.87571 -921.25391 0.21484 
-903.30972 -921.54690 0.21918 
-903.75362 -921.79988 0.22140 
-903.32546 -921.68146 0.22524 
-901.98364 -921.37701 0.24046 
-902.55817 -921.46845 0.23209 
-902.86160 -921.51488 0.22758 
-902.54010 -921.35716 0.22719 
-902.28129 -921.33332 0.23179 
-903.00328 -921.79186 0.23763 
-902.27975 -921.66488 0.24761 
-901.81022 -921.50532 0.25041 
-900.98256 -921.19051 0.25375 
-901.70379 -921.63445 0.25892 
-900.59789 -921.15931 0.26079 
-899.02078 -920.48156 0.26345 
-899.82751 -920.65343 0.25376 
-900.62461 -921.16597 0.26051 
-899.66826 -920.81884 0.26517 
-899.57929 -920.94498 0.27314 
-900.77683 -921.20931 0.25921 
-900.87607 -921.21727 0.25739 
-899.50948 -920.65221 0.26075 
-899.65140 -921.06617 0.27732 
-898.14096 -920.39546 0.27883 
-897.31239 -920.04294 0.28040 
-897.23534 -919.83983 0.27243 
-896.08036 -919.48687 0.28121 
-896.50598 -919.89008 0.29098 
-897.30786 -920.32428 0.29389 
-897.30267 -920.50157 0.30245 
-897.70252 -920.85638 0.31049 
-897.23437 -920.50508 0.30413 
-896.22374 -920.07600 0.30608 
-896.50261 -920.13944 0.30293 
-896.81997 -920.53731 0.31484 
-897.14448 -920.79601 0.31998 
-897.28388 -920.69403 0.31203 
-897.08927 -920.77613 0.32025 
-898.11881 -921.43198 0.32868 
-897.86612 -921.28922 0.32748 
-898.14604 -921.10486 0.31250 
-898.17977 -920.86821 0.30048 
-898.54749 -920.99387 0.29832 
-899.09674 -921.34848 0.30305 
-897.88838 -921.18570 0.32206 
-898.05724 -921.29180 0.32337 
-896.72085 -920.88184 0.33345 
-895.65869 -920.37627 0.33290 
-895.63334 -920.24710 0.32731 
-895.25178 -919.80410 0.31466 
-896.50564 -920.15771 0.30373 
-894.70160 -919.57195 0.31579 
-894.52503 -919.42579 0.31274 
-895.64179 -919.80685 0.30616 
-896.89751 -920.40650 0.30690 
-897.41596 -920.74739 0.31165 
-895.55627 -919.94200 0.31449 
-894.58933 -919.64930 0.32196 
-894.63355 -919.81120 0.32869 
-895.84031 -920.31782 0.32609 
-894.87269 -920.05757 0.33513 
-894.59049 -920.22892 0.34954 
-894.74161 -919.86394 0.32881 
-894.28304 -920.04083 0.34739 
-892.43399 -919.13236 0.34509 
-894.51191 -919.76386 0.32913 
-893.91741 -919.80390 0.34421 
-895.73880 -920.55549 0.33966 
-894.18490 -919.88025 0.34192 
-895.08426 -920.28104 0.34108 
-894.71502 -920.15382 0.34320 
-894.99700 -920.34406 0.34602 
-894.26701 -919.75996 0.33437 
-894.80513 -919.87827 0.32809 
-894.15320 -919.92609 0.34480 
-894.61400 -919.62076 0.32006 
-893.31418 -918.94527 0.31668 
-893.28957 -919.61755 0.34924 
-892.73822 -919.71045 0.36587 
-893.30731 -919.83179 0.35905 
-892.21510 -919.33981 0.35981 
-892.18467 -919.67914 0.37664 
-893.79099 -919.62145 0.33832 
-892.72745 -919.47875 0.35508 
-892.58314 -919.42981 0.35595 
-891.93404 -919.14172 0.35660 
-892.29410 -919.34131 0.35813 
-892.61022 -919.31283 0.34978 
-893.05889 -919.45949 0.34682 
-894.06063 -919.92107 0.34661 
-893.52135 -919.46638 0.33691 
-892.46456 -919.23422 0.34926 
-893.28945 -919.38191 0.33802 
-893.95503 -919.67406 0.33719 
-892.99519 -919.57457 0.35371 
-894.36065 -920.03169 0.34524 
-895.30393 -920.19788 0.33226 
-896.04266 -920.26110 0.31891 
-895.71731 -920.37925 0.33174 
-895.99537 -920.21891 0.31795 
-895.70915 -920.08791 0.31805 
-896.67773 -920.39217 0.31108 
-894.95489 -920.03754 0.33235 
-894.01896 -919.61042 0.33274 
-894.27847 -919.65470 0.32911 
-894.32765 -919.89306 0.33937 
-893.65872 -919.76194 0.34794 
-897.06164 -920.86139 0.32492 
-897.04815 -920.83442 0.32394 
-896.14769 -920.34903 0.32077 
-895.48512 -920.31833 0.33398 
-893.53970 -919.36624 0.33173 
-894.91156 -919.96073 0.32966 
-895.60004 -920.33627 0.33229 
-896.66598 -920.56891 0.31976 
-895.44837 -920.13197 0.32592 
-896.07830 -920.45587 0.32739 
-896.91238 -920.85840 0.32809 
-898.15130 -920.82254 0.29894 
-896.95410 -920.50593 0.31038 
-897.23803 -920.41923 0.29996 
-896.63810 -920.39632 0.31216 
-896.59700 -920.40554 0.31351 
-896.26796 -920.34573 0.31795 
-896.30096 -920.32187 0.31608 
-896.74064 -920.66003 0.32245 
-896.18175 -920.43972 0.32433 
-894.91736 -919.99573 0.33120 
-894.79540 -919.62651 0.31631 
-895.06803 -919.91483 0.32401 
-894.77884 -919.79257 0.32459 
-895.53656 -919.97956 0.31671 
-896.43859 -920.23979 0.30912 
-897.85800 -920.76137 0.30252 
-897.49791 -920.51610 0.29882 
-896.26519 -919.93042 0.29823 
-896.58113 -920.60487 0.32335 
-895.54524 -920.20441 0.32723 
-893.94293 -919.71120 0.33923 
-893.95500 -919.68462 0.33770 
-894.36166 -919.81841 0.33506 
