-780.87984 1.04570 
-780.27193 2.05453 
-781.21900 2.78773 
-781.15026 3.70176 
-781.36839 4.10991 
-782.29694 4.72399 
-784.46486 5.55478 
-784.44276 6.08525 
-785.58743 6.28777 
-784.61483 6.97453 
-784.44988 7.55776 
-784.90159 7.95441 
-784.12146 8.60819 
-783.28859 9.02078 
-780.79103 9.44540 
-780.55342 9.58575 
-780.67976 9.89929 
-779.45978 10.31312 
-778.89237 10.51653 
-780.08821 10.67133 
-781.71100 10.70463 
-783.74473 10.67049 
-781.65591 11.33354 
-783.16105 11.33540 
-783.72022 11.35276 
-782.69645 11.50625 
-784.10353 11.80869 
-782.02653 12.50527 
-780.58943 12.41008 
-781.77757 12.64300 
-781.11973 12.72432 
-783.22168 12.43959 
-783.60282 12.83532 
-784.92939 12.47724 
-783.72959 12.71802 
-782.85590 12.59112 
-784.15174 12.78697 
-783.73975 12.79687 
-784.98938 13.07296 
-786.67945 13.09960 
-787.78820 12.82192 
-787.81630 12.99069 
-787.24998 13.07669 
-786.86693 12.94140 
-789.01988 12.77937 
-787.69652 12.56507 
-788.32297 13.27622 
-788.44569 13.67294 
-788.04593 14.10343 
-787.60407 13.72350 
-787.36782 14.09940 
-786.65890 14.33051 
-787.39485 14.34748 
-785.91803 14.67494 
-784.07251 14.89265 
-781.87039 15.30581 
-783.52168 15.55158 
-784.39961 15.80728 
-784.11173 15.80451 
-787.93252 15.84138 
-787.93839 15.73983 
-788.30863 16.03661 
-788.80983 16.28743 
-788.59109 16.46841 
-789.82067 16.36845 
-788.55656 16.55231 
-786.81698 16.79727 
-787.65960 17.58515 
-786.85134 17.42527 
-787.16271 17.33232 
-787.61576 17.20968 
-786.07636 17.33796 
-785.08737 17.38538 
-785.21173 17.92954 
-784.59697 18.12038 
-781.63023 18.25515 
-783.26037 18.71322 
-784.19286 18.74250 
-783.87967 19.39036 
-786.95435 19.26801 
-786.86529 19.38223 
-785.37109 19.15239 
-786.03178 19.50306 
-786.16698 19.34661 
-785.73631 19.32148 
-785.32828 18.84697 
-783.45349 19.20444 
-782.59796 19.30928 
-782.94760 19.52670 
-783.49758 19.17923 
-783.29500 18.73139 
-785.43404 18.73716 
-783.52402 18.38870 
-785.71728 18.71743 
-786.47697 18.50698 
-787.69716 18.67954 
-789.63681 18.81310 
-788.91535 18.53590 
-788.53238 18.94020 
-789.76269 19.44899 
-789.34751 19.46331 
-788.32833 19.82457 
-787.66277 19.29985 
-788.05391 18.64431 
-786.51394 18.34095 
-788.70035 18.54562 
-787.43913 18.92706 
-787.10300 18.90290 
-788.39210 18.59746 
-788.37145 18.90387 
-789.35837 19.23434 
-790.32264 19.20301 
-787.32932 19.10980 
-786.94890 18.97953 
-788.62156 19.09491 
-788.32944 19.61254 
-784.87261 19.77527 
-786.33522 20.19368 
-784.81098 19.99373 
-785.06862 20.21966 
-785.57446 20.03809 
-785.57009 20.30892 
-786.63486 20.30590 
-787.37845 19.95923 
-785.75933 20.49606 
-786.34900 20.54530 
-785.64229 20.56023 
-786.06429 20.51422 
-784.75917 20.74195 
-784.44341 20.47960 
-784.58626 20.21320 
-784.48391 20.28989 
-786.69330 20.53207 
-789.14306 20.51524 
-788.15456 20.74458 
-788.60775 20.94867 
-791.03000 21.38829 
-790.78247 21.83353 
-789.67961 21.86732 
-791.94712 21.82685 
-791.60028 21.74850 
-789.37988 21.33507 
-787.56605 20.90318 
-787.10550 21.38417 
-787.48106 20.78526 
-786.97035 20.82047 
-785.84403 20.64072 
-786.29523 20.23879 
-787.38627 20.40537 
-788.02655 20.64209 
-789.48268 21.24112 
-790.07676 21.91605 
-790.08801 22.17145 
-790.27050 22.23480 
-789.07409 21.42042 
-789.46601 21.28127 
-789.51449 21.66382 
-790.34807 22.32834 
-788.51991 22.84536 
-789.98827 23.13133 
-790.76344 22.87428 
-790.91334 23.11626 
-792.74146 22.58771 
-793.49152 22.83997 
