-777.19231 -1013.15817 232.53421 
-780.47420 -1011.78518 232.39614 
-781.70973 -1010.96292 232.32962 
-778.55235 -1008.36301 232.27575 
-779.40475 -1008.62388 232.26929 
-778.16243 -1006.43758 232.19270 
-778.64883 -1006.36820 232.17862 
-779.46788 -1006.02039 232.14392 
-778.15336 -1007.04898 232.22201 
-778.74777 -1009.06893 232.30503 
-779.59739 -1007.68576 232.22035 
-776.38025 -1006.17166 232.21950 
-776.58350 -1006.10720 232.21193 
-778.47876 -1008.65613 232.29133 
-779.17529 -1008.51975 232.26941 
-781.41315 -1007.64726 232.17830 
-779.34892 -1009.71090 232.32229 
-778.55558 -1008.54624 232.28440 
-778.28112 -1010.83723 232.39957 
-781.08149 -1014.06656 232.49133 
-778.15753 -1016.09418 232.65264 
-780.28832 -1017.31860 232.66375 
-778.98126 -1015.45062 232.60375 
-780.07494 -1015.47835 232.58085 
-782.29072 -1014.65121 232.49239 
-785.14034 -1015.60584 232.47473 
-784.96188 -1017.29573 232.55915 
-785.61351 -1018.30402 232.59273 
-781.73469 -1020.02133 232.76042 
-782.22916 -1020.77925 232.78556 
-782.52651 -1018.70660 232.68028 
-782.92241 -1019.03485 232.68714 
-782.45941 -1015.21560 232.51552 
-783.68703 -1012.88760 232.37748 
-782.66421 -1013.21787 232.41586 
-782.73158 -1015.01564 232.49997 
-783.48054 -1013.63973 232.41787 
-782.25222 -1010.39860 232.29073 
-782.00842 -1010.67123 232.30911 
-781.36730 -1011.46430 232.36108 
-780.45193 -1011.67469 232.39137 
-781.16779 -1012.44429 232.41217 
-780.60827 -1011.62682 232.38563 
-781.55450 -1013.10855 232.43523 
-781.33947 -1013.64314 232.46545 
-779.87949 -1011.18718 232.38084 
-779.44707 -1013.11494 232.48221 
-780.43981 -1014.11475 232.50783 
-781.01506 -1016.06796 232.58810 
-782.19641 -1016.48960 232.58202 
-783.49294 -1017.25807 232.58989 
-783.55727 -1014.89543 232.47596 
-782.87136 -1016.52650 232.56882 
-779.70549 -1015.20055 232.57580 
-777.83930 -1012.63351 232.49490 
-775.16705 -1012.52770 232.54904 
-773.94077 -1014.78591 232.68374 
-775.88710 -1017.41157 232.76566 
-777.68993 -1016.35979 232.67565 
-779.51408 -1017.57599 232.69316 
-779.89640 -1017.75422 232.69318 
-780.90350 -1019.09863 232.73489 
-779.74485 -1018.84444 232.74845 
-780.25336 -1019.35552 232.76152 
-777.95443 -1017.04639 232.70248 
-777.86632 -1017.94232 232.74710 
-778.88622 -1018.20080 232.73682 
-781.05536 -1018.29907 232.69345 
-780.12697 -1017.43679 232.67296 
-779.87555 -1019.54803 232.77906 
-778.36383 -1016.03946 232.64547 
-777.86610 -1014.08563 232.56345 
-778.86052 -1017.57645 232.70766 
-776.93264 -1017.00471 232.72313 
-777.48000 -1016.44786 232.68449 
-776.57047 -1014.87900 232.62993 
-779.93729 -1018.60218 232.73265 
-783.04204 -1020.17599 232.73883 
-780.98877 -1018.91410 232.72422 
-780.14899 -1018.43261 232.71989 
-777.57916 -1018.45594 232.77792 
-778.04190 -1015.90985 232.64643 
-776.75482 -1017.60030 232.75543 
-774.51090 -1014.23134 232.64470 
-777.57351 -1013.96544 232.56421 
-778.91136 -1012.95765 232.48659 
-779.37816 -1011.77887 232.42012 
-781.64283 -1014.44442 232.49689 
-782.43463 -1016.53168 232.57874 
-780.57599 -1016.13478 232.60101 
-779.66161 -1016.88712 232.65709 
-777.81709 -1016.85082 232.69621 
-780.67527 -1017.53859 232.66566 
-783.75431 -1015.66430 232.50821 
-782.87908 -1017.22148 232.60175 
-780.84971 -1017.20531 232.64593 
-783.23352 -1016.82751 232.57514 
-783.45673 -1016.45326 232.55237 
-785.14748 -1015.94310 232.49063 
-784.98732 -1016.25574 232.50907 
-784.52126 -1013.56955 232.39147 
-785.75672 -1015.26173 232.44469 
-784.73971 -1014.75082 232.44289 
-784.67723 -1016.87975 232.54565 
-782.07678 -1014.04734 232.46837 
-783.01195 -1016.18205 232.54931 
-782.59199 -1018.57432 232.67253 
-782.91405 -1018.34535 232.65449 
-779.74660 -1014.41405 232.53744 
-779.72165 -1015.09862 232.57059 
-776.86497 -1013.68769 232.56667 
-775.67242 -1013.21777 232.57071 
-775.53663 -1015.22102 232.66911 
-776.43342 -1016.25377 232.69843 
-776.28545 -1015.55313 232.66834 
-776.80994 -1018.06427 232.77630 
-780.62206 -1017.95257 232.68655 
-778.93164 -1015.58874 232.61143 
-780.75563 -1017.36487 232.65561 
-779.51975 -1018.60208 232.74189 
-782.90217 -1018.89254 232.68081 
-785.54969 -1019.81307 232.66601 
-784.30875 -1020.37438 232.72022 
-783.34399 -1019.86733 232.71744 
-781.52347 -1018.62382 232.69855 
-781.07645 -1019.32657 232.74192 
-778.66873 -1017.95252 232.72981 
-778.87937 -1017.17072 232.68792 
-778.44671 -1015.28539 232.60772 
-774.86574 -1013.47204 232.60069 
-776.40196 -1012.77913 232.53367 
-778.18563 -1012.66478 232.48871 
-777.05716 -1013.14150 232.53641 
-776.20308 -1013.81899 232.58759 
-775.91688 -1013.31699 232.57002 
-773.61126 -1012.34543 232.57482 
