0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.652863255164648881e-02 5.805794784379471052e-01 2.240091973367224210e+00 1.958769071854097321e+00 7.503569234275992983e-01 3.842782039425230445e-01 3.629671136170372070e-01 5.840958449274501474e-01 8.374607659037903717e-01 1.355879092615243087e+00 1.437212820392512969e+00 1.369495275601830819e+00 1.167809734175258463e+00 9.948736460334228759e-01 7.861019043271201268e-01 6.366139513659911930e-01 5.188545848914439818e-01 5.063337039621944591e-01 5.779184712229676890e-01 6.392838392497486311e-01 6.694841728374867351e-01 7.046540191407432152e-01 6.982429763108952692e-01 7.703557381054664255e-01 7.432769973898610827e-01 7.383954951858423543e-01 6.532430341147843489e-01 5.773625521763490198e-01 5.732164661178190679e-01 5.630524841779802614e-01 5.609312208745385053e-01 4.092976729459105734e-01
9.999999999999927003e-02 3.000000000000047073e-01 5.000000000000000000e-01 7.000000000000001776e-01 8.999999999999860334e-01 1.100000000000015410e+00 1.299999999999978950e+00 1.500000000000000000e+00 1.700000000000026823e+00 1.900000000000024336e+00 2.099999999999969447e+00 2.299999999999968292e+00 2.500000000000000000e+00 2.700000000000005951e+00 2.900000000000047429e+00 3.099999999999949907e+00 3.300000000000028244e+00 3.500000000000000000e+00 3.699999999999954881e+00 3.900000000000058531e+00 4.099999999999940137e+00 4.300000000000063771e+00 4.500000000000000000e+00 4.699999999999925571e+00 4.900000000000050093e+00 5.099999999999965894e+00 5.300000000000085976e+00 5.500000000000000000e+00 5.699999999999907807e+00 5.899999999999980815e+00 6.100000000000030731e+00 6.300000000000101075e+00 6.500000000000000000e+00 6.699999999999893596e+00 6.899999999999930189e+00 7.100000000000078693e+00 7.300000000000112621e+00 7.500000000000000000e+00 7.699999999999884714e+00 7.899999999999892886e+00 8.100000000000113332e+00
